"","STOP_FRISK_DOM","STOP_FRISK_TIME_MINUTES","MONTH2","DAY2","STOP_WAS_INITIATED","ISSUING_OFFICER_RANK","SUPERVISING_OFFICER_RANK","JURISDICTION_DESCRIPTION","OBSERVED_DURATION_MINUTES","SUSPECTED_CRIME_DESCRIPTION","STOP_DURATION_MINUTES","OFFICER_EXPLAINED_STOP_FLAG","OTHER_PERSON_STOPPED_FLAG","OFFICER_IN_UNIFORM_FLAG","ID_CARD_IDENTIFIES_OFFICER_FLAG","SHIELD_IDENTIFIES_OFFICER_FLAG","VERBAL_IDENTIFIES_OFFICER_FLAG","FRISKED_FLAG","SEARCHED_FLAG","OTHER_CONTRABAND_FLAG","FIREARM_FLAG","KNIFE_CUTTER_FLAG","OTHER_WEAPON_FLAG","WEAPON_FOUND_FLAG","PHYSICAL_FORCE_CEW_FLAG","PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG","PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG","PHYSICAL_FORCE_OC_SPRAY_USED_FLAG","PHYSICAL_FORCE_OTHER_FLAG","PHYSICAL_FORCE_RESTRAINT_USED_FLAG","PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG","PHYSICAL_FORCE_WEAPON_IMPACT_FLAG","BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG","BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG","SUSPECTS_ACTIONS_CASING_FLAG","SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG","SUSPECTS_ACTIONS_DECRIPTION_FLAG","SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG","SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG","SUSPECTS_ACTIONS_LOOKOUT_FLAG","SUSPECTS_ACTIONS_OTHER_FLAG","SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG","SEARCH_BASIS_ADMISSION_FLAG","SEARCH_BASIS_CONSENT_FLAG","SEARCH_BASIS_HARD_OBJECT_FLAG","SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG","SEARCH_BASIS_OTHER_FLAG","SEARCH_BASIS_OUTLINE_FLAG","DEMEANOR_OF_PERSON_STOPPED","SUSPECT_REPORTED_AGE","SUSPECT_SEX","SUSPECT_RACE_DESCRIPTION","SUSPECT_HEIGHT","SUSPECT_WEIGHT","SUSPECT_BODY_BUILD_TYPE","SUSPECT_EYE_COLOR","SUSPECT_HAIR_COLOR","STOP_LOCATION_PRECINCT","SUSPECT_ARRESTED_FLAG"
"41",14,1100,"June","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","FRUSTRATED",19,"FEMALE","BLACK",5.5,135,"MED","BRO","BLK",25,"N"
"42",28,930,"September","Thursday","Based_on_Self_Initiated","POM","SSA","Housing",1,"OTHER",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","OTHER",18,"MALE","WHITE_HISPANIC",5.5,160,"MED","BRO","BLK",25,"N"
"43",2,975,"November","Thursday","Based_on_Self_Initiated","POM","LT","PSB",1,"THEFT_OF_SERVICES",5,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","THEFT OF SERVICES",26,"FEMALE","WHITE_HISPANIC",5.2,160,"HEA","BRO","BRO",25,"N"
"44",7,1205,"February","Tuesday","Based_on_Self_Initiated","POM","LT","PSB",3,"ROBBERY",10,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","SHAKEY",28,"MALE","BLACK",5.11,175,"THN","BRO","BLK",28,"Y"
"45",7,220,"May","Sunday","Based_on_Radio_Run","POM","LT","PSB",1,"ASSAULT",10,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","UPSET",27,"MALE","WHITE_HISPANIC",5.8,150,"THN","BRO","BRO",28,"Y"
"46",13,1235,"January","Friday","Based_on_Self_Initiated","DTS","SGT","PSB",5,"BURGLARY",2,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","COMPLIANT",28,"MALE","WHITE_HISPANIC",5.7,160,"MED","BRO","BRO",30,"N"
"47",15,190,"January","Sunday","Based_on_Self_Initiated","POM","SGT","PSB",10,"BURGLARY",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","NERVOUS",33,"MALE","BLACK",6,210,"MED","BRO","BLK",30,"N"
"48",11,50,"February","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CPW",10,"Y","N","N","N","S","N","Y","Y","Y","N","Y","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","CPW",41,"MALE","BLACK",5.8,180,"THN","BRO","BLD",30,"Y"
"49",10,1190,"May","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"BURGLARY",5,"Y","N","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","FLUSTERED",19,"MALE","WHITE_HISPANIC",5.8,170,"MED","BRO","BLK",30,"N"
"50",30,1345,"May","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CRIMINAL_POSSESSION_OF_MARIHUANA",6,"Y","Y","N","N","S","N","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","CRIMINAL POSSESSION OF MARIHUANA",50,"MALE","WHITE_HISPANIC",5.9,165,"MED","BRO","GRY",30,"Y"
"51",30,1345,"May","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CRIMINAL_POSSESSION_OF_MARIHUANA",6,"Y","Y","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CRIMINAL POSSESSION OF MARIHUANA",28,"MALE","WHITE_HISPANIC",5.11,170,"U","BRO","BLK",30,"N"
"52",30,1345,"May","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CRIMINAL_POSSESSION_OF_MARIHUANA",6,"Y","Y","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CRIMINAL POSSESSION OF MARIHUANA",28,"MALE","BLACK",6.1,170,"THN","BRO","BLK",30,"N"
"53",3,1025,"March","Friday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",2,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","PLEASANT",26,"MALE","BLACK",5.7,160,"THN","BRO","BLK",32,"N"
"54",25,1050,"March","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CRIMINAL_SALE_OF_CONTROLLED_SUBSTANCE",5,"Y","Y","N","N","S","V","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","CRIMINAL SALE OF CONTROLLED SUBSTANCE",40,"MALE","BLACK",5.1,210,"MED","BLK","BLD",32,"N"
"55",25,1050,"March","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CRIMINAL_SALE_OF_CONTROLLED_SUBSTANCE",5,"Y","Y","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","CRIMINAL SALE OF CONTROLLED SUBSTANCE",22,"MALE","BLACK",6,190,"THN","BLK","BLK",32,"N"
"56",25,1050,"March","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CRIMINAL_SALE_OF_CONTROLLED_SUBSTANCE",5,"Y","Y","N","I","S","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","CRIMINAL SALE OF CONTROLLED SUBSTANCE",17,"MALE","BLACK",6,200,"THN","BLK","BLK",32,"N"
"57",30,1255,"May","Tuesday","Based_on_Self_Initiated","POM","LT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","ASSAULT",27,"MALE","BLACK",5.1,175,"MED","BRO","BLK",32,"N"
"58",5,1035,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",20,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",16,"FEMALE","BLACK",5.6,150,"MED","BRO","BLK",32,"Y"
"59",5,1040,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",17,"FEMALE","BLACK",5.3,130,"THN","BRO","BLK",32,"Y"
"60",5,1040,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",16,"MALE","BLACK",5.8,150,"MED","BRO","BLK",32,"Y"
"61",5,1040,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",17,"MALE","BLACK",5.9,170,"MED","BRO","BLK",32,"Y"
"62",5,1040,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_POSSESSION_OF_MARIHUANA",5,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",16,"MALE","BLACK",5.8,150,"MED","BRO","BLK",32,"Y"
"63",22,1058,"December","Friday","Based_on_C_W_on_Scene","POM","SGT","Housing",1,"GRAND_LARCENY",2,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UNDERSTANDING",34,"MALE","BLACK",5.8,165,"THN","BRO","BLK",32,"N"
"64",23,1154,"February","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"ROBBERY",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",24,"MALE","BLACK_HISPANIC",5.7,170,"THN","BRO","BLK",33,"N"
"65",23,1154,"February","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"BURGLARY",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","OBLIGING",25,"MALE","WHITE_HISPANIC",5.8,180,"THN","BRO","BLK",33,"N"
"66",23,1170,"February","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",4,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","POLITE",40,"MALE","WHITE_HISPANIC",5.9,185,"MED","BRO","BLK",33,"N"
"67",9,876,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","N","N","N","S","V","Y","Y","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","CPW",37,"MALE","BLACK",5.11,170,"MED","BRO","BLK",33,"Y"
"68",16,945,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","CPW",34,"MALE","BLACK",5.9,170,"THN","BRO","BLK",33,"N"
"69",16,1005,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_SALE_OF_CONTROLLED_SUBSTANCE",10,"Y","Y","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","CRIMINAL SALE OF CONTROLLED SUBSTANCE",24,"MALE","WHITE_HISPANIC",5.7,160,"THN","BRO","BLK",33,"N"
"70",16,1005,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_SALE_OF_CONTROLLED_SUBSTANCE",10,"Y","Y","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","OK",23,"MALE","WHITE_HISPANIC",5.8,209,"MED","BRO","BLK",33,"N"
"71",23,990,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","THANKFUL",24,"MALE","BLACK",5.11,170,"THN","BRO","BLK",33,"N"
"72",23,1110,"March","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",18,"MALE","BLACK_HISPANIC",6,150,"THN","BRO","BLK",33,"N"
"73",23,1110,"March","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",18,"MALE","WHITE_HISPANIC",5.1,150,"THN","BLK","BRO",33,"N"
"74",23,1110,"March","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",10,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",18,"MALE","WHITE_HISPANIC",5.11,150,"THN","BLK","BLK",33,"N"
"75",16,1170,"May","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"ROBBERY",15,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",21,"MALE","WHITE_HISPANIC",5.6,170,"MED","BRO","BLK",33,"N"
"76",9,1125,"June","Friday","Based_on_Self_Initiated","POM","SGT","Other",1,"CPW",5,"Y","Y","N","N","S","V","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y","N","Y","N","N","N","N","N","Y","N","N","CPW",16,"MALE","BLACK_HISPANIC",5.8,140,"THN","BRO","BLK",33,"Y"
"77",9,1125,"June","Friday","Based_on_Self_Initiated","POM","SGT","Other",1,"CPW",5,"Y","Y","N","N","S","V","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","NON-COMPLIANT",24,"FEMALE","BLACK_HISPANIC",5.6,160,"HEA","BRO","BLK",33,"N"
"78",9,1125,"June","Friday","Based_on_Self_Initiated","POM","SGT","Other",1,"CPW",5,"Y","Y","N","N","S","V","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","Y","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","CPW",26,"MALE","BLACK_HISPANIC",5.9,180,"U","BRO","BLK",33,"N"
"79",14,1090,"June","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",3,"CPW",8,"Y","N","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","CPW",24,"MALE","BLACK",6.3,170,"THN","BRO","BLK",33,"N"
"80",5,1230,"August","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","IRATE AND COMBATIVE",22,"MALE","BLACK",6.1,180,"MED","BLK","BLK",33,"N"
"81",14,1078,"February","Tuesday","Based_on_Self_Initiated","DTS","SGT","Other",0,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",19,"MALE","WHITE_HISPANIC",6.3,190,"THN","BRO","BLK",34,"N"
"82",30,1148,"May","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",8,"Y","N","N","N","S","V","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","NERVOUS",32,"MALE","BLACK_HISPANIC",5.7,175,"MED","BRO","BLK",34,"N"
"83",27,11,"June","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CPW",8,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","CPW",29,"MALE","BLACK_HISPANIC",5.7,195,"MED","BRO","BLK",34,"N"
"84",11,1140,"July","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",9,"CPW",5,"Y","Y","N","N","S","V","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","CPW",22,"MALE","BLACK_HISPANIC",5.9,170,"MED","BRO","BLK",34,"Y"
"85",8,1176,"August","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"GRAND_LARCENY_AUTO",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","GRAND LARCENY AUTO",25,"MALE","WHITE_HISPANIC",5.9,170,"THN","BRO","BRO",34,"N"
"86",8,1176,"August","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"GRAND_LARCENY_AUTO",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","GRAND LARCENY AUTO",28,"MALE","WHITE_HISPANIC",6.1,185,"MED","BRO","BLK",34,"N"
"87",8,1176,"August","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",2,"GRAND_LARCENY_AUTO",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","GRAND LARCENY AUTO",24,"MALE","WHITE_HISPANIC",5.9,160,"THN","BRO","BLK",34,"N"
"88",10,1289,"August","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",2,"CPW",4,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","NERVOUS, FLIGHT",32,"MALE","WHITE_HISPANIC",6.1,250,"HEA","BLK","BLK",34,"N"
"89",25,1175,"August","Friday","Based_on_Radio_Run","POM","SGT","PSB",2,"CPW",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","CPW",31,"MALE","WHITE_HISPANIC",5.5,135,"THN","BRO","BLK",34,"N"
"90",25,1174,"August","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",8,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","CPW",28,"MALE","BLACK_HISPANIC",5.7,180,"THN","BLK","BLK",34,"N"
"91",11,1258,"October","Wednesday","Based_on_Self_Initiated","POF","SGT","PSB",1,"CPW",2,"Y","N","Y","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","IRATE",26,"MALE","WHITE_HISPANIC",5.7,270,"HEA","BRO","BLK",34,"Y"
"92",12,1285,"October","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",10,"OTHER",5,"Y","Y","N","N","S","V","Y","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","OTHER",43,"MALE","WHITE_HISPANIC",5.1,260,"HEA","BRO","BLK",34,"N"
"93",12,1285,"October","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"OTHER",2,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","OTHER",49,"MALE","WHITE_HISPANIC",5.7,150,"MED","BRO","BLD",34,"N"
"94",12,1285,"October","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",10,"OTHER",5,"Y","Y","N","N","S","V","Y","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","OTHER",45,"MALE","WHITE_HISPANIC",5.1,200,"MED","BRO","BLD",34,"N"
"95",12,1285,"October","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"OTHER",3,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","OTHER",44,"MALE","WHITE_HISPANIC",5.9,185,"MED","BRO","BLK",34,"N"
"96",20,150,"October","Friday","Based_on_Self_Initiated","POM","SGT","PSB",2,"CPW",5,"Y","N","N","N","S","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","CPW",16,"MALE","WHITE_HISPANIC",5.8,165,"MED","BRO","BLK",34,"Y"
"97",5,1430,"November","Sunday","Based_on_Self_Initiated","POM","SGT","PSB",3,"CPW",3,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","NON-COMPLIANT, EVASIVE ANSWERS",23,"MALE","WHITE_HISPANIC",5.5,140,"THN","BRO","BLK",34,"N"
"98",5,1430,"November","Sunday","Based_on_Self_Initiated","POM","SGT","PSB",3,"CPW",3,"Y","Y","N","N","S","V","Y","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","NON-COMPLIANT",26,"MALE","BLACK_HISPANIC",5.8,220,"HEA","BRO","BLK",34,"N"
"99",1,1230,"December","Friday","Based_on_Self_Initiated","POF","SGT","PSB",1,"OTHER",3,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","OTHER",43,"MALE","WHITE_HISPANIC",5.1,150,"THN","BRO","BLK",34,"N"
"100",1,1233,"December","Friday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_POSSESSION_OF_MARIHUANA",10,"Y","Y","N","N","S","V","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","N","N","N","NORMAL",24,"MALE","WHITE_HISPANIC",5.3,160,"MED","BRO","BLK",34,"N"
"101",11,1410,"January","Wednesday","Based_on_Self_Initiated","POM","LT","Housing",2,"CRIMINAL_TRESPASS",3,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",24,"FEMALE","BLACK",5.3,130,"THN","BRO","BLK",40,"Y"
"102",11,1410,"January","Wednesday","Based_on_Self_Initiated","POM","LT","Housing",2,"CRIMINAL_TRESPASS",0,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",22,"MALE","BLACK",6,140,"THN","BRO","BLK",40,"Y"
"103",18,960,"January","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",40,"Y","N","N","N","N","V","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","IRATE",25,"MALE","BLACK",6.2,175,"THN","BLK","BLK",40,"N"
"104",5,1410,"January","Thursday","Based_on_Self_Initiated","POF","SGT","Housing",1,"ROBBERY",1,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",47,"MALE","BLACK",6,170,"MED","BRO","BLK",40,"N"
"105",7,150,"February","Tuesday","Based_on_C_W_on_Scene","POM","POM","PSB",1,"CPW",15,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",33,"MALE","BLACK",5.7,175,"MED","BRO","BLK",40,"N"
"106",13,70,"February","Monday","Based_on_Self_Initiated","POM","SSA","PSB",2,"CPW",2,"Y","N","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","CPW",23,"MALE","BLACK",5.7,140,"THN","BRO","BLK",40,"N"
"107",2,560,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",30,"OTHER",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","N","N","N","N","OTHER",53,"MALE","BLACK",6.2,300,"HEA","BRO","XXX",40,"N"
"108",5,890,"April","Wednesday","Based_on_C_W_on_Scene","POM","LT","PSB",1,"ASSAULT",100,"Y","N","Y","N","N","N","N","Y","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CALM",22,"MALE","WHITE_HISPANIC",5.9,190,"MED","BRO","BLK",40,"Y"
